UWID,DateTime,Depth,temp,wqx.id,nhd_id
ME,2015-08-01,18,11.572,,nhd_13293262
ME,2015-08-01,19,11.47,,nhd_13293262
ME,2015-08-01,20,11.765,,nhd_13293262
ME,2015-08-02,0,24.337,,nhd_13293262
ME,2015-08-02,0.5,24.839,,nhd_13293262
ME,2015-08-02,1,25.431,,nhd_13293262
ME,2015-08-02,1.5,24.409,,nhd_13293262
ME,2015-08-02,2,25.014,,nhd_13293262
ME,2015-08-02,3,25.025,,nhd_13293262
ME,2015-08-02,4,24.901,,nhd_13293262
ME,2015-08-02,5,25.389,,nhd_13293262
ME,2015-08-02,6,24.362,,nhd_13293262
ME,2015-08-02,7,24.993,,nhd_13293262
ME,2015-08-02,8,24.258,,nhd_13293262
ME,2015-08-02,9,24.158,,nhd_13293262
ME,2015-08-02,10,22.816,,nhd_13293262
ME,2015-08-02,11,20.047,,nhd_13293262
ME,2015-08-02,12,16.027,,nhd_13293262
ME,2015-08-02,13,15.468,,nhd_13293262
ME,2015-08-02,14,13.869,,nhd_13293262
ME,2015-08-02,15,12.844,,nhd_13293262
ME,2015-08-02,16,12.59,,nhd_13293262
ME,2015-08-02,17,14.032,,nhd_13293262
ME,2015-08-02,18,11.621,,nhd_13293262
ME,2015-08-02,19,11.529,,nhd_13293262
ME,2015-08-02,20,11.842,,nhd_13293262
ME,2015-08-03,0.5,24.838,,nhd_13293262
ME,2015-08-03,1.5,24.397,,nhd_13293262
ME,2015-08-04,0,24.144,,nhd_13293262
ME,2015-08-04,0.5,24.676,,nhd_13293262
ME,2015-08-04,1,25.37,,nhd_13293262
ME,2015-08-04,1.5,24.223,,nhd_13293262
ME,2015-08-04,2,24.836,,nhd_13293262
ME,2015-08-04,3,24.826,,nhd_13293262
ME,2015-08-04,4,24.694,,nhd_13293262
ME,2015-08-04,5,25.196,,nhd_13293262
ME,2015-08-04,6,24.201,,nhd_13293262
ME,2015-08-04,7,24.854,,nhd_13293262
ME,2015-08-04,8,24.185,,nhd_13293262
ME,2015-08-04,9,23.54,,nhd_13293262
ME,2015-08-04,10,19.901,,nhd_13293262
ME,2015-08-04,11,17.644,,nhd_13293262
ME,2015-08-04,12,14.321,,nhd_13293262
ME,2015-08-04,13,14.609,,nhd_13293262
ME,2015-08-04,14,13.646,,nhd_13293262
ME,2015-08-04,15,12.719,,nhd_13293262
ME,2015-08-04,16,12.387,,nhd_13293262
ME,2015-08-04,17,13.634,,nhd_13293262
ME,2015-08-04,18,11.602,,nhd_13293262
ME,2015-08-04,19,11.477,,nhd_13293262
ME,2015-08-04,20,11.766,,nhd_13293262
ME,2015-08-05,0,25.179,,nhd_13293262
ME,2015-08-05,0.5,25.176,,nhd_13293262
ME,2015-08-05,1,25.75,,nhd_13293262
ME,2015-08-05,1.5,24.395,,nhd_13293262
ME,2015-08-05,2,24.831,,nhd_13293262
ME,2015-08-05,3,24.91,,nhd_13293262
ME,2015-08-05,4,24.683,,nhd_13293262
ME,2015-08-05,5,25.291,,nhd_13293262
ME,2015-08-05,6,24.123,,nhd_13293262
ME,2015-08-05,7,24.685,,nhd_13293262
ME,2015-08-05,8,23.917,,nhd_13293262
ME,2015-08-05,9,22.793,,nhd_13293262
ME,2015-08-05,10,18.425,,nhd_13293262
ME,2015-08-05,11,17.414,,nhd_13293262
ME,2015-08-05,12,14.342,,nhd_13293262
ME,2015-08-05,13,14.737,,nhd_13293262
ME,2015-08-05,14,13.62,,nhd_13293262
ME,2015-08-05,15,12.87,,nhd_13293262
ME,2015-08-05,16,12.627,,nhd_13293262
ME,2015-08-05,17,13.535,,nhd_13293262
ME,2015-08-05,18,11.58,,nhd_13293262
ME,2015-08-05,19,11.337,,nhd_13293262
ME,2015-08-05,20,11.771,,nhd_13293262
ME,2015-08-06,0,24.946,,nhd_13293262
ME,2015-08-06,0.5,25.159,,nhd_13293262
ME,2015-08-06,1,25.759,,nhd_13293262
ME,2015-08-06,1.5,24.39,,nhd_13293262
ME,2015-08-06,2,24.853,,nhd_13293262
ME,2015-08-06,3,24.897,,nhd_13293262
ME,2015-08-06,4,24.654,,nhd_13293262
ME,2015-08-06,5,25.275,,nhd_13293262
ME,2015-08-06,6,24.095,,nhd_13293262
ME,2015-08-06,7,24.463,,nhd_13293262
ME,2015-08-06,8,23.22,,nhd_13293262
ME,2015-08-06,9,21.525,,nhd_13293262
ME,2015-08-06,10,19.634,,nhd_13293262
ME,2015-08-06,11,18.252,,nhd_13293262
ME,2015-08-06,12,14.714,,nhd_13293262
ME,2015-08-06,13,14.736,,nhd_13293262
ME,2015-08-06,14,13.662,,nhd_13293262
ME,2015-08-06,15,12.835,,nhd_13293262
ME,2015-08-06,16,12.416,,nhd_13293262
ME,2015-08-06,17,13.227,,nhd_13293262
ME,2015-08-06,18,11.499,,nhd_13293262
ME,2015-08-06,19,11.185,,nhd_13293262
ME,2015-08-06,20,11.638,,nhd_13293262
ME,2015-08-07,0,23.91,,nhd_13293262
ME,2015-08-07,0.5,24.399,,nhd_13293262
ME,2015-08-07,1,25.239,,nhd_13293262
ME,2015-08-07,1.5,23.978,,nhd_13293262
ME,2015-08-07,2,24.77,,nhd_13293262
ME,2015-08-07,3,24.673,,nhd_13293262
ME,2015-08-07,4,24.49,,nhd_13293262
ME,2015-08-07,5,24.947,,nhd_13293262
ME,2015-08-07,6,24.058,,nhd_13293262
ME,2015-08-07,7,24.582,,nhd_13293262
ME,2015-08-07,8,23.822,,nhd_13293262
ME,2015-08-07,9,22.722,,nhd_13293262
ME,2015-08-07,10,20.187,,nhd_13293262
ME,2015-08-07,11,18.912,,nhd_13293262
ME,2015-08-07,12,15.099,,nhd_13293262
ME,2015-08-07,13,14.764,,nhd_13293262
ME,2015-08-07,14,13.612,,nhd_13293262
ME,2015-08-07,15,12.934,,nhd_13293262
ME,2015-08-07,16,12.577,,nhd_13293262
ME,2015-08-07,17,13.031,,nhd_13293262
ME,2015-08-07,18,11.592,,nhd_13293262
ME,2015-08-07,19,11.261,,nhd_13293262
ME,2015-08-07,20,11.666,,nhd_13293262
ME,2015-08-08,0,23.771,,nhd_13293262
ME,2015-08-08,0.5,24.234,,nhd_13293262
ME,2015-08-08,1,25.133,,nhd_13293262
ME,2015-08-08,1.5,23.83,,nhd_13293262
ME,2015-08-08,2,24.664,,nhd_13293262
ME,2015-08-08,3,24.528,,nhd_13293262
ME,2015-08-08,4,24.319,,nhd_13293262
ME,2015-08-08,5,24.787,,nhd_13293262
ME,2015-08-08,6,23.923,,nhd_13293262
ME,2015-08-08,7,24.441,,nhd_13293262
ME,2015-08-08,8,23.858,,nhd_13293262
ME,2015-08-08,9,23.023,,nhd_13293262
ME,2015-08-08,10,19.265,,nhd_13293262
ME,2015-08-08,11,18.251,,nhd_13293262
ME,2015-08-08,12,14.553,,nhd_13293262
ME,2015-08-08,13,14.567,,nhd_13293262
ME,2015-08-08,14,13.647,,nhd_13293262
ME,2015-08-08,15,13.089,,nhd_13293262
ME,2015-08-08,16,12.759,,nhd_13293262
ME,2015-08-08,17,12.697,,nhd_13293262
ME,2015-08-08,18,11.651,,nhd_13293262
ME,2015-08-08,19,11.239,,nhd_13293262
ME,2015-08-08,20,11.656,,nhd_13293262
ME,2015-08-09,0,24.057,,nhd_13293262
ME,2015-08-09,0.5,24.459,,nhd_13293262
ME,2015-08-09,1,25.293,,nhd_13293262
ME,2015-08-09,1.5,23.85,,nhd_13293262
ME,2015-08-09,2,24.475,,nhd_13293262
ME,2015-08-09,3,24.398,,nhd_13293262
ME,2015-08-09,4,24.142,,nhd_13293262
ME,2015-08-09,5,24.72,,nhd_13293262
ME,2015-08-09,6,23.635,,nhd_13293262
ME,2015-08-09,7,24.118,,nhd_13293262
ME,2015-08-09,8,23.544,,nhd_13293262
ME,2015-08-09,9,22.615,,nhd_13293262
ME,2015-08-09,10,19.337,,nhd_13293262
ME,2015-08-09,11,18.508,,nhd_13293262
ME,2015-08-09,12,14.583,,nhd_13293262
ME,2015-08-09,13,14.639,,nhd_13293262
ME,2015-08-09,14,13.321,,nhd_13293262
ME,2015-08-09,15,12.812,,nhd_13293262
ME,2015-08-09,16,12.58,,nhd_13293262
ME,2015-08-09,17,12.269,,nhd_13293262
ME,2015-08-09,18,11.613,,nhd_13293262
ME,2015-08-09,19,11.103,,nhd_13293262
ME,2015-08-09,20,11.57,,nhd_13293262
ME,2015-08-10,0,24.197,,nhd_13293262
ME,2015-08-10,0.5,24.64,,nhd_13293262
ME,2015-08-10,1,25.573,,nhd_13293262
ME,2015-08-10,1.5,24.213,,nhd_13293262
ME,2015-08-10,2,24.858,,nhd_13293262
ME,2015-08-10,3,24.829,,nhd_13293262
ME,2015-08-10,4,24.508,,nhd_13293262
ME,2015-08-10,5,25.104,,nhd_13293262
ME,2015-08-10,6,23.901,,nhd_13293262
ME,2015-08-10,7,24.265,,nhd_13293262
ME,2015-08-10,8,23.699,,nhd_13293262
ME,2015-08-10,9,23.578,,nhd_13293262
ME,2015-08-10,10,20.761,,nhd_13293262
ME,2015-08-10,11,19.324,,nhd_13293262
ME,2015-08-10,12,15.172,,nhd_13293262
ME,2015-08-10,13,14.671,,nhd_13293262
ME,2015-08-10,14,13.204,,nhd_13293262
ME,2015-08-10,15,12.815,,nhd_13293262
ME,2015-08-10,16,12.571,,nhd_13293262
ME,2015-08-10,17,12.115,,nhd_13293262
ME,2015-08-10,18,11.628,,nhd_13293262
ME,2015-08-10,19,11.134,,nhd_13293262
ME,2015-08-10,20,11.617,,nhd_13293262
ME,2015-08-11,0,24.103,,nhd_13293262
ME,2015-08-11,0.5,24.574,,nhd_13293262
ME,2015-08-11,1,25.516,,nhd_13293262
ME,2015-08-11,1.5,24.123,,nhd_13293262
ME,2015-08-11,2,25.019,,nhd_13293262
ME,2015-08-11,3,24.799,,nhd_13293262
ME,2015-08-11,4,24.553,,nhd_13293262
ME,2015-08-11,5,24.99,,nhd_13293262
ME,2015-08-11,6,24.131,,nhd_13293262
ME,2015-08-11,7,24.564,,nhd_13293262
ME,2015-08-11,8,24.04,,nhd_13293262
ME,2015-08-11,9,23.918,,nhd_13293262
ME,2015-08-11,10,21.009,,nhd_13293262
ME,2015-08-11,11,18.684,,nhd_13293262
ME,2015-08-11,12,14.894,,nhd_13293262
ME,2015-08-11,13,14.322,,nhd_13293262
ME,2015-08-11,14,13.02,,nhd_13293262
ME,2015-08-11,15,12.68,,nhd_13293262
ME,2015-08-11,16,12.475,,nhd_13293262
ME,2015-08-11,17,12.051,,nhd_13293262
ME,2015-08-11,18,11.664,,nhd_13293262
ME,2015-08-11,19,11.186,,nhd_13293262
ME,2015-08-11,20,11.675,,nhd_13293262
ME,2015-08-12,0,24.881,,nhd_13293262
ME,2015-08-12,0.5,25.162,,nhd_13293262
ME,2015-08-12,1,25.865,,nhd_13293262
ME,2015-08-12,1.5,24.333,,nhd_13293262
ME,2015-08-12,2,24.94,,nhd_13293262
ME,2015-08-12,3,24.844,,nhd_13293262
ME,2015-08-12,4,24.469,,nhd_13293262
ME,2015-08-12,5,25.1,,nhd_13293262
ME,2015-08-12,6,23.921,,nhd_13293262
ME,2015-08-12,7,24.292,,nhd_13293262
ME,2015-08-12,8,23.753,,nhd_13293262
ME,2015-08-12,9,23.546,,nhd_13293262
ME,2015-08-12,10,19.868,,nhd_13293262
ME,2015-08-12,11,18.733,,nhd_13293262
ME,2015-08-12,12,14.816,,nhd_13293262
ME,2015-08-12,13,14.461,,nhd_13293262
ME,2015-08-12,14,12.931,,nhd_13293262
ME,2015-08-12,15,12.617,,nhd_13293262
ME,2015-08-12,16,12.495,,nhd_13293262
ME,2015-08-12,17,12.084,,nhd_13293262
ME,2015-08-12,18,11.631,,nhd_13293262
ME,2015-08-12,19,11.116,,nhd_13293262
ME,2015-08-12,20,11.644,,nhd_13293262
ME,2015-08-13,0,24.319,,nhd_13293262
ME,2015-08-13,0.5,24.859,,nhd_13293262
ME,2015-08-13,1,25.776,,nhd_13293262
ME,2015-08-13,1.5,24.36,,nhd_13293262
ME,2015-08-13,2,25.388,,nhd_13293262
ME,2015-08-13,3,25.08,,nhd_13293262
ME,2015-08-13,4,24.842,,nhd_13293262
ME,2015-08-13,5,25.17,,nhd_13293262
ME,2015-08-13,6,24.376,,nhd_13293262
ME,2015-08-13,7,24.746,,nhd_13293262
ME,2015-08-13,8,24.234,,nhd_13293262
ME,2015-08-13,9,24.178,,nhd_13293262
ME,2015-08-13,10,22.592,,nhd_13293262
ME,2015-08-13,11,19.713,,nhd_13293262
ME,2015-08-13,12,15.177,,nhd_13293262
ME,2015-08-13,13,14.51,,nhd_13293262
ME,2015-08-13,14,13.065,,nhd_13293262
ME,2015-08-13,15,12.81,,nhd_13293262
ME,2015-08-13,16,12.534,,nhd_13293262
ME,2015-08-13,17,12.007,,nhd_13293262
ME,2015-08-13,18,11.623,,nhd_13293262
ME,2015-08-13,19,11.11,,nhd_13293262
ME,2015-08-13,20,11.654,,nhd_13293262
ME,2015-08-14,0,24.779,,nhd_13293262
ME,2015-08-14,0.5,25.314,,nhd_13293262
ME,2015-08-14,1,26.181,,nhd_13293262
ME,2015-08-14,1.5,24.706,,nhd_13293262
ME,2015-08-14,2,25.471,,nhd_13293262
ME,2015-08-14,3,25.296,,nhd_13293262
ME,2015-08-14,4,25.001,,nhd_13293262
ME,2015-08-14,5,25.435,,nhd_13293262
ME,2015-08-14,6,24.347,,nhd_13293262
ME,2015-08-14,7,24.646,,nhd_13293262
ME,2015-08-14,8,24.074,,nhd_13293262
ME,2015-08-14,9,24.015,,nhd_13293262
ME,2015-08-14,10,21.001,,nhd_13293262
ME,2015-08-14,11,19.264,,nhd_13293262
ME,2015-08-14,12,14.765,,nhd_13293262
ME,2015-08-14,13,14.342,,nhd_13293262
ME,2015-08-14,14,12.849,,nhd_13293262
ME,2015-08-14,15,12.777,,nhd_13293262
ME,2015-08-14,16,12.516,,nhd_13293262
ME,2015-08-14,17,12.091,,nhd_13293262
ME,2015-08-14,18,11.72,,nhd_13293262
ME,2015-08-14,19,11.175,,nhd_13293262
ME,2015-08-14,20,11.757,,nhd_13293262
ME,2015-08-15,0,25.59,,nhd_13293262
ME,2015-08-15,0.5,25.978,,nhd_13293262
ME,2015-08-15,1,26.834,,nhd_13293262
ME,2015-08-15,1.5,25.327,,nhd_13293262
ME,2015-08-15,2,25.88,,nhd_13293262
ME,2015-08-15,3,25.725,,nhd_13293262
ME,2015-08-15,4,25.428,,nhd_13293262
ME,2015-08-15,5,25.906,,nhd_13293262
ME,2015-08-15,6,24.638,,nhd_13293262
ME,2015-08-15,7,24.693,,nhd_13293262
ME,2015-08-15,8,23.927,,nhd_13293262
ME,2015-08-15,9,23.012,,nhd_13293262
ME,2015-08-15,10,20.22,,nhd_13293262
ME,2015-08-15,11,19.111,,nhd_13293262
ME,2015-08-15,12,14.895,,nhd_13293262
ME,2015-08-15,13,14.516,,nhd_13293262
ME,2015-08-15,14,12.936,,nhd_13293262
ME,2015-08-15,15,13.023,,nhd_13293262
ME,2015-08-15,16,12.602,,nhd_13293262
ME,2015-08-15,17,12.073,,nhd_13293262
ME,2015-08-15,18,11.69,,nhd_13293262
ME,2015-08-15,19,11.143,,nhd_13293262
ME,2015-08-15,20,11.711,,nhd_13293262
ME,2015-08-16,0,25.42,,nhd_13293262
ME,2015-08-16,0.5,25.869,,nhd_13293262
ME,2015-08-16,1,26.883,,nhd_13293262
ME,2015-08-16,1.5,25.445,,nhd_13293262
ME,2015-08-16,2,26.471,,nhd_13293262
ME,2015-08-16,3,26.126,,nhd_13293262
ME,2015-08-16,4,25.904,,nhd_13293262
ME,2015-08-16,5,26.12,,nhd_13293262
ME,2015-08-16,6,25.113,,nhd_13293262
ME,2015-08-16,7,25.114,,nhd_13293262
ME,2015-08-16,8,24.2,,nhd_13293262
ME,2015-08-16,9,23.161,,nhd_13293262
ME,2015-08-16,10,21.141,,nhd_13293262
ME,2015-08-16,11,20.287,,nhd_13293262
ME,2015-08-16,12,15.505,,nhd_13293262
ME,2015-08-16,13,14.78,,nhd_13293262
ME,2015-08-16,14,12.944,,nhd_13293262
ME,2015-08-16,15,13.135,,nhd_13293262
ME,2015-08-16,16,12.6,,nhd_13293262
ME,2015-08-16,17,12.181,,nhd_13293262
ME,2015-08-16,18,11.694,,nhd_13293262
ME,2015-08-16,19,11.11,,nhd_13293262
ME,2015-08-16,20,11.691,,nhd_13293262
ME,2015-08-17,0,25.758,,nhd_13293262
ME,2015-08-17,0.5,26.141,,nhd_13293262
ME,2015-08-17,1,27.191,,nhd_13293262
ME,2015-08-17,1.5,25.712,,nhd_13293262
ME,2015-08-17,2,26.421,,nhd_13293262
ME,2015-08-17,3,26.298,,nhd_13293262
ME,2015-08-17,4,25.89,,nhd_13293262
ME,2015-08-17,5,26.302,,nhd_13293262
ME,2015-08-17,6,25.192,,nhd_13293262
ME,2015-08-17,7,25.232,,nhd_13293262
ME,2015-08-17,8,23.93,,nhd_13293262
ME,2015-08-17,9,22.844,,nhd_13293262
ME,2015-08-17,10,20.516,,nhd_13293262
ME,2015-08-17,11,19.661,,nhd_13293262
ME,2015-08-17,12,15.113,,nhd_13293262
ME,2015-08-17,13,14.587,,nhd_13293262
ME,2015-08-17,14,12.976,,nhd_13293262
ME,2015-08-17,15,13.257,,nhd_13293262
ME,2015-08-17,16,12.696,,nhd_13293262
ME,2015-08-17,17,12.275,,nhd_13293262
ME,2015-08-17,18,11.678,,nhd_13293262
ME,2015-08-17,19,11.058,,nhd_13293262
ME,2015-08-17,20,11.395,,nhd_13293262
ME,2015-08-18,0.5,25.774,,nhd_13293262
ME,2015-08-18,1.5,25.419,,nhd_13293262
ME,2015-08-19,0,24.431,,nhd_13293262
ME,2015-08-19,0.5,24.901,,nhd_13293262
ME,2015-08-19,1,26.004,,nhd_13293262
ME,2015-08-19,1.5,24.504,,nhd_13293262
ME,2015-08-19,2,25.776,,nhd_13293262
ME,2015-08-19,3,25.318,,nhd_13293262
ME,2015-08-19,4,24.941,,nhd_13293262
ME,2015-08-19,5,25.097,,nhd_13293262
ME,2015-08-19,6,24.598,,nhd_13293262
ME,2015-08-19,8,24.18,,nhd_13293262
ME,2015-08-19,9,24.04,,nhd_13293262
ME,2015-08-19,10,23.254,,nhd_13293262
ME,2015-08-19,11,22.994,,nhd_13293262
ME,2015-08-19,12,18.085,,nhd_13293262
ME,2015-08-19,13,15.808,,nhd_13293262
ME,2015-08-19,14,13.702,,nhd_13293262
ME,2015-08-19,15,13.763,,nhd_13293262
ME,2015-08-19,16,13.105,,nhd_13293262
ME,2015-08-19,17,12.522,,nhd_13293262
ME,2015-08-19,18,11.774,,nhd_13293262
ME,2015-08-19,19,11.162,,nhd_13293262
ME,2015-08-19,20,11.304,,nhd_13293262
ME,2015-08-20,0,23.612,,nhd_13293262
ME,2015-08-20,0.5,24.104,,nhd_13293262
ME,2015-08-20,1,25.231,,nhd_13293262
ME,2015-08-20,1.5,23.697,,nhd_13293262
ME,2015-08-20,2,25.002,,nhd_13293262
ME,2015-08-20,3,24.562,,nhd_13293262
ME,2015-08-20,4,24.145,,nhd_13293262
ME,2015-08-20,5,24.303,,nhd_13293262
ME,2015-08-20,6,23.772,,nhd_13293262
ME,2015-08-20,8,23.78,,nhd_13293262
ME,2015-08-20,9,23.887,,nhd_13293262
ME,2015-08-20,10,23.522,,nhd_13293262
ME,2015-08-20,11,23.378,,nhd_13293262
ME,2015-08-20,12,18.783,,nhd_13293262
ME,2015-08-20,13,16.62,,nhd_13293262
ME,2015-08-20,14,13.942,,nhd_13293262
ME,2015-08-20,15,13.87,,nhd_13293262
ME,2015-08-20,16,13.328,,nhd_13293262
ME,2015-08-20,17,12.761,,nhd_13293262
ME,2015-08-20,18,12.025,,nhd_13293262
ME,2015-08-20,19,11.523,,nhd_13293262
ME,2015-08-20,20,11.543,,nhd_13293262
ME,2015-08-21,0,23.145,,nhd_13293262
ME,2015-08-21,0.5,23.55,,nhd_13293262
ME,2015-08-21,1,24.732,,nhd_13293262
ME,2015-08-21,1.5,23.184,,nhd_13293262
ME,2015-08-21,2,24.474,,nhd_13293262
ME,2015-08-21,3,24.056,,nhd_13293262
ME,2015-08-21,4,23.596,,nhd_13293262
ME,2015-08-21,5,23.749,,nhd_13293262
ME,2015-08-21,6,23.053,,nhd_13293262
ME,2015-08-21,8,23.141,,nhd_13293262
ME,2015-08-21,9,23.295,,nhd_13293262
ME,2015-08-21,10,22.969,,nhd_13293262
ME,2015-08-21,11,21.952,,nhd_13293262
ME,2015-08-21,12,16.051,,nhd_13293262
ME,2015-08-21,13,15.075,,nhd_13293262
ME,2015-08-21,14,13.317,,nhd_13293262
ME,2015-08-21,15,13.464,,nhd_13293262
ME,2015-08-21,16,13.223,,nhd_13293262
ME,2015-08-21,17,12.682,,nhd_13293262
ME,2015-08-21,18,11.8,,nhd_13293262
ME,2015-08-21,19,11.357,,nhd_13293262
ME,2015-08-21,20,11.381,,nhd_13293262
ME,2015-08-22,0,22.955,,nhd_13293262
ME,2015-08-22,0.5,23.382,,nhd_13293262
ME,2015-08-22,1,24.565,,nhd_13293262
ME,2015-08-22,1.5,23.014,,nhd_13293262
ME,2015-08-22,2,24.403,,nhd_13293262
ME,2015-08-22,3,23.948,,nhd_13293262
ME,2015-08-22,4,23.472,,nhd_13293262
ME,2015-08-22,5,23.882,,nhd_13293262
ME,2015-08-22,8,23.1,,nhd_13293262
ME,2015-08-22,9,23.271,,nhd_13293262
ME,2015-08-22,10,23.012,,nhd_13293262
ME,2015-08-22,11,22.046,,nhd_13293262
ME,2015-08-22,12,15.886,,nhd_13293262
ME,2015-08-22,13,14.832,,nhd_13293262
ME,2015-08-22,14,13.133,,nhd_13293262
ME,2015-08-22,15,13.024,,nhd_13293262
ME,2015-08-22,16,13.089,,nhd_13293262
ME,2015-08-22,17,12.201,,nhd_13293262
ME,2015-08-22,18,11.815,,nhd_13293262
ME,2015-08-22,19,11.223,,nhd_13293262
ME,2015-08-22,20,11.414,,nhd_13293262
ME,2015-08-23,0,22.593,,nhd_13293262
ME,2015-08-23,0.5,23.031,,nhd_13293262
ME,2015-08-23,1,24.249,,nhd_13293262
ME,2015-08-23,1.5,22.68,,nhd_13293262
ME,2015-08-23,2,24.103,,nhd_13293262
ME,2015-08-23,3,23.691,,nhd_13293262
ME,2015-08-23,4,23.111,,nhd_13293262
ME,2015-08-23,5,23.665,,nhd_13293262
ME,2015-08-23,8,22.787,,nhd_13293262
ME,2015-08-23,9,22.965,,nhd_13293262
ME,2015-08-23,10,22.775,,nhd_13293262
ME,2015-08-23,11,23.396,,nhd_13293262
ME,2015-08-23,12,19.86,,nhd_13293262
ME,2015-08-23,13,18.542,,nhd_13293262
ME,2015-08-23,14,15.503,,nhd_13293262
ME,2015-08-23,15,14.327,,nhd_13293262
ME,2015-08-23,16,13.762,,nhd_13293262
ME,2015-08-23,17,12.642,,nhd_13293262
ME,2015-08-23,18,12.154,,nhd_13293262
ME,2015-08-23,19,11.522,,nhd_13293262
ME,2015-08-23,20,11.586,,nhd_13293262
ME,2015-08-24,0,21.844,,nhd_13293262
ME,2015-08-24,0.5,22.353,,nhd_13293262
ME,2015-08-24,1,23.566,,nhd_13293262
ME,2015-08-24,1.5,21.953,,nhd_13293262
ME,2015-08-24,2,23.443,,nhd_13293262
ME,2015-08-24,3,22.986,,nhd_13293262
ME,2015-08-24,4,22.371,,nhd_13293262
ME,2015-08-24,5,22.813,,nhd_13293262
ME,2015-08-24,8,22.067,,nhd_13293262
ME,2015-08-24,9,22.255,,nhd_13293262
ME,2015-08-24,10,22.067,,nhd_13293262
ME,2015-08-24,13,20.063,,nhd_13293262
ME,2015-08-24,14,17.36,,nhd_13293262
ME,2015-08-24,15,15.105,,nhd_13293262
ME,2015-08-24,16,13.765,,nhd_13293262
ME,2015-08-24,17,12.983,,nhd_13293262
ME,2015-08-24,18,12.024,,nhd_13293262
ME,2015-08-24,19,11.898,,nhd_13293262
ME,2015-08-24,20,11.591,,nhd_13293262
ME,2015-08-25,0,21.309,,nhd_13293262
ME,2015-08-25,0.5,21.724,,nhd_13293262
ME,2015-08-25,1,22.958,,nhd_13293262
ME,2015-08-25,1.5,21.363,,nhd_13293262
ME,2015-08-25,2,22.854,,nhd_13293262
ME,2015-08-25,3,22.394,,nhd_13293262
ME,2015-08-25,4,21.743,,nhd_13293262
ME,2015-08-25,5,22.158,,nhd_13293262
ME,2015-08-25,8,21.396,,nhd_13293262
ME,2015-08-25,9,21.543,,nhd_13293262
ME,2015-08-25,10,21.323,,nhd_13293262
ME,2015-08-25,11,22.828,,nhd_13293262
ME,2015-08-25,13,17.929,,nhd_13293262
ME,2015-08-25,14,13.452,,nhd_13293262
ME,2015-08-25,15,13.195,,nhd_13293262
ME,2015-08-25,16,13.361,,nhd_13293262
ME,2015-08-25,17,12.754,,nhd_13293262
ME,2015-08-25,18,11.669,,nhd_13293262
ME,2015-08-25,19,11.661,,nhd_13293262
ME,2015-08-25,20,11.481,,nhd_13293262
ME,2015-08-26,0,21.222,,nhd_13293262
ME,2015-08-26,0.5,21.562,,nhd_13293262
ME,2015-08-26,1,22.745,,nhd_13293262
ME,2015-08-26,1.5,21.116,,nhd_13293262
ME,2015-08-26,2,22.623,,nhd_13293262
ME,2015-08-26,3,22.132,,nhd_13293262
ME,2015-08-26,4,21.465,,nhd_13293262
ME,2015-08-26,5,21.844,,nhd_13293262
ME,2015-08-26,7,17.054,,nhd_13293262
ME,2015-08-26,8,21.163,,nhd_13293262
ME,2015-08-26,9,21.324,,nhd_13293262
ME,2015-08-26,10,21.129,,nhd_13293262
ME,2015-08-26,11,22.681,,nhd_13293262
ME,2015-08-26,13,15.215,,nhd_13293262
ME,2015-08-26,14,13.355,,nhd_13293262
ME,2015-08-26,15,13.001,,nhd_13293262
ME,2015-08-26,16,13.153,,nhd_13293262
ME,2015-08-26,17,12.617,,nhd_13293262
ME,2015-08-26,18,11.55,,nhd_13293262
ME,2015-08-26,19,11.491,,nhd_13293262
ME,2015-08-26,20,11.36,,nhd_13293262
ME,2015-08-27,0,21.301,,nhd_13293262
ME,2015-08-27,0.5,21.679,,nhd_13293262
ME,2015-08-27,1,22.848,,nhd_13293262
ME,2015-08-27,1.5,21.273,,nhd_13293262
ME,2015-08-27,2,22.529,,nhd_13293262
ME,2015-08-27,3,22.164,,nhd_13293262
ME,2015-08-27,4,21.413,,nhd_13293262
ME,2015-08-27,5,21.918,,nhd_13293262
ME,2015-08-27,6,19.861,,nhd_13293262
ME,2015-08-27,8,20.998,,nhd_13293262
ME,2015-08-27,9,21.162,,nhd_13293262
ME,2015-08-27,10,20.955,,nhd_13293262
ME,2015-08-27,11,22.543,,nhd_13293262
ME,2015-08-27,12,19.457,,nhd_13293262
ME,2015-08-27,13,15.813,,nhd_13293262
ME,2015-08-27,14,12.855,,nhd_13293262
ME,2015-08-27,15,12.638,,nhd_13293262
ME,2015-08-27,16,13.008,,nhd_13293262
ME,2015-08-27,17,12.522,,nhd_13293262
ME,2015-08-27,18,11.511,,nhd_13293262
ME,2015-08-27,19,11.406,,nhd_13293262
ME,2015-08-27,20,11.379,,nhd_13293262
ME,2015-08-28,0,20.916,,nhd_13293262
ME,2015-08-28,0.5,21.331,,nhd_13293262
ME,2015-08-28,1,22.498,,nhd_13293262
ME,2015-08-28,1.5,20.962,,nhd_13293262
ME,2015-08-28,2,22.543,,nhd_13293262
ME,2015-08-28,3,22.019,,nhd_13293262
ME,2015-08-28,4,21.364,,nhd_13293262
ME,2015-08-28,5,21.608,,nhd_13293262
ME,2015-08-28,8,21.001,,nhd_13293262
ME,2015-08-28,9,21.151,,nhd_13293262
ME,2015-08-28,10,20.897,,nhd_13293262
ME,2015-08-28,11,22.351,,nhd_13293262
